site,date,non.salad,salad,salad.ratio,Total.meals,Product.source,Florida,FTS,Other.Source,FTS.Florida,FTS.Start,White,Black,Hispanic,Asian,Other,Asian.Other,Total,Offerd.BC,Offered.Salad,Offered.Mexican,Offered.Pizza,Offered.Sandwich,Offered.HB,Offered.Italian,Offered.Other,Mandarin,Chef ,Taco,Chicken.Chop,Fajita,Chicken.Tender,Salad.LO ,Chicken.Smacker,Total Students,Free Lunch,Reduced Lunch,Free,Reduced,Paid
Norton,10/21/2015,493,37,0.0698,530,2,0,1,0,1,1,48.4,27.2,8.6,5.3,10.1,15.4,99.6,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,673,0,0,0,0,1
Rawlings,10/21/2015,252,19,0.0701,271,1,0,0,1,0,0,0,91.3,3.8,0,4.1,4.1,99.2,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,264,229,0,0.867424242,0,0.132575758
Terwilliger,10/21/2015,504,14,0.027,518,2,0,1,0,1,1,21.8,53.9,12.5,0,10.8,10.8,99,0,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0,680,496,11,0.729411765,0.016176471,0.254411765
Williams,10/21/2015,434,4,0.0091,438,1,0,0,1,0,0,11,73.1,2.8,9.2,3.7,12.9,99.8,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,628,435,3,0.692675159,0.00477707,0.302547771
Glen,10/22/2015,130,3,0.0226,133,1,0,0,1,0,0,55.7,25,8.7,2,7.9,9.9,99.3,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,499,244,21,0.488977956,0.042084168,0.468937876
Lake.Forest ,10/22/2015,369,0,0,369,1,0,0,1,0,1,14.7,76.7,2.7,0,4.9,4.9,99,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,352,312,1,0.886363636,0.002840909,0.110795455
Littlewood ,10/22/2015,385,0,0,385,1,0,0,1,0,1,41.1,32.5,13.6,4.4,8.3,12.7,99.9,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,720,333,13,0.4625,0.018055556,0.519444444
Meadowbrook,10/22/2015,291,3,0.0102,294,1,0,0,1,0,0,54.7,20.2,10.4,5.8,8.6,14.4,99.7,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,810,256,35,0.316049383,0.043209877,0.640740741
Newberry,10/22/2015,309,6,0.019,315,1,0,0,1,0,0,61.5,16.7,12,0,8.2,8.2,98.4,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,609,261,11,0.428571429,0.018062397,0.553366174
Norton,10/22/2015,318,6,0.0185,324,1,0,0,1,0,1,48.4,27.2,8.6,5.3,10.1,15.4,99.6,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,673,0,0,0,0,1
Finley,10/23/2015,358,2,0.0056,360,1,0,0,1,0,0,36.6,26.4,19.9,11.9,4.9,16.8,99.7,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,650,246,3,0.378461538,0.004615385,0.616923077
Foster,10/23/2015,412,10,0.0237,422,2,0,1,0,1,1,32.1,42.7,9.1,6.9,9,15.9,99.8,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,529,280,12,0.529300567,0.02268431,0.448015123
Glen,10/23/2015,201,24,0.1067,225,1,0,0,1,0,0,55.7,25,8.7,2,7.9,9.9,99.3,0,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0,499,244,21,0.488977956,0.042084168,0.468937876
Idylwild ,10/23/2015,599,47,0.0728,646,2,0,1,0,1,1,22.4,54,12.4,4.7,5.4,10.1,98.9,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,803,575,12,0.716064757,0.01494396,0.268991283
Littlewood ,10/23/2015,82,10,0.1087,92,2,0,1,0,1,1,41.1,32.5,13.6,4.4,8.3,12.7,99.9,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,720,333,13,0.4625,0.018055556,0.519444444
Meadowbrook,10/23/2015,400,3,0.0074,403,1,0,0,1,0,0,54.7,20.2,10.4,5.8,8.6,14.4,99.7,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,810,256,35,0.316049383,0.043209877,0.640740741
Metcalfe,10/23/2015,239,20,0.0772,259,1,0,0,1,0,0,7.3,88.3,0,0,0,0,95.6,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,316,262,2,0.829113924,0.006329114,0.164556962
Newberry,10/23/2015,412,7,0.0167,419,1,0,0,1,0,0,61.5,16.7,12,0,8.2,8.2,98.4,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,609,261,11,0.428571429,0.018062397,0.553366174
Norton,10/23/2015,511,28,0.0519,539,2,0,1,0,1,1,48.4,27.2,8.6,5.3,10.1,15.4,99.6,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,673,0,0,0,0,1
Rawlings,10/23/2015,320,12,0.0361,332,1,0,0,1,0,0,0,91.3,3.8,0,4.1,4.1,99.2,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,264,229,0,0.867424242,0,0.132575758
Terwilliger,10/23/2015,506,25,0.0471,531,2,0,1,0,1,1,21.8,53.9,12.5,0,10.8,10.8,99,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,680,496,11,0.729411765,0.016176471,0.254411765
Williams,10/23/2015,342,47,0.1208,389,1,0,0,1,0,0,11,73.1,2.8,9.2,3.7,12.9,99.8,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,628,435,3,0.692675159,0.00477707,0.302547771
Finley,10/26/2015,290,3,0.0102,293,2,0,1,0,1,1,36.6,26.4,19.9,11.9,4.9,16.8,99.7,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,650,246,3,0.378461538,0.004615385,0.616923077
Foster,10/26/2015,373,14,0.0362,387,2,0,1,0,1,1,32.1,42.7,9.1,6.9,9,15.9,99.8,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,529,280,12,0.529300567,0.02268431,0.448015123
Glen,10/26/2015,160,3,0.0184,163,1,0,0,1,0,0,55.7,25,8.7,2,7.9,9.9,99.3,0,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,499,244,21,0.488977956,0.042084168,0.468937876
Idylwild ,10/26/2015,555,73,0.1162,628,2,0,1,0,1,1,22.4,54,12.4,4.7,5.4,10.1,98.9,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,803,575,12,0.716064757,0.01494396,0.268991283
Lake.Forest ,10/26/2015,357,3,0.0083,360,2,0,1,0,1,1,14.7,76.7,2.7,0,4.9,4.9,99,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,352,312,1,0.886363636,0.002840909,0.110795455
Littlewood ,10/26/2015,507,43,0.0782,550,2,0,1,0,1,1,41.1,32.5,13.6,4.4,8.3,12.7,99.9,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,720,333,13,0.4625,0.018055556,0.519444444
Meadowbrook,10/26/2015,248,9,0.035,257,1,0,0,1,0,0,54.7,20.2,10.4,5.8,8.6,14.4,99.7,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,810,256,35,0.316049383,0.043209877,0.640740741
Metcalfe,10/26/2015,258,15,0.0549,273,1,0,0,1,0,0,7.3,88.3,0,0,0,0,95.6,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,316,262,2,0.829113924,0.006329114,0.164556962
Newberry,10/26/2015,360,0,0,360,1,0,0,1,0,0,61.5,16.7,12,0,8.2,8.2,98.4,1,1,0,0,0,1,1,1,0,0,0,1,0,0,0,0,609,261,11,0.428571429,0.018062397,0.553366174
Norton,10/26/2015,486,19,0.0376,505,2,0,1,0,1,1,48.4,27.2,8.6,5.3,10.1,15.4,99.6,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,673,0,0,0,0,1
Rawlings,10/26/2015,334,3,0.0089,337,1,0,0,1,0,0,0,91.3,3.8,0,4.1,4.1,99.2,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,264,229,0,0.867424242,0,0.132575758
Terwilliger,10/26/2015,388,25,0.0605,413,2,0,1,0,1,1,21.8,53.9,12.5,0,10.8,10.8,99,0,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,680,496,11,0.729411765,0.016176471,0.254411765
Finley,10/27/2015,259,4,0.0152,263,1,0,0,1,0,1,36.6,26.4,19.9,11.9,4.9,16.8,99.7,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,650,246,3,0.378461538,0.004615385,0.616923077
Foster,10/27/2015,367,20,0.0517,387,1,0,0,1,0,1,32.1,42.7,9.1,6.9,9,15.9,99.8,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,529,280,12,0.529300567,0.02268431,0.448015123
Glen,10/27/2015,178,2,0.0111,180,1,0,0,1,0,0,55.7,25,8.7,2,7.9,9.9,99.3,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,499,244,21,0.488977956,0.042084168,0.468937876
Idylwild ,10/27/2015,573,47,0.0758,620,1,0,0,1,0,1,22.4,54,12.4,4.7,5.4,10.1,98.9,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,803,575,12,0.716064757,0.01494396,0.268991283
Lake.Forest ,10/27/2015,379,5,0.013,384,1,0,0,1,0,1,14.7,76.7,2.7,0,4.9,4.9,99,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,352,312,1,0.886363636,0.002840909,0.110795455
Littlewood ,10/27/2015,504,41,0.0752,545,1,0,0,1,0,1,41.1,32.5,13.6,4.4,8.3,12.7,99.9,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,720,333,13,0.4625,0.018055556,0.519444444
Meadowbrook,10/27/2015,252,1,0.004,253,1,0,0,1,0,0,54.7,20.2,10.4,5.8,8.6,14.4,99.7,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,810,256,35,0.316049383,0.043209877,0.640740741
Metcalfe,10/27/2015,260,20,0.0714,280,1,0,0,1,0,0,7.3,88.3,0,0,0,0,95.6,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,316,262,2,0.829113924,0.006329114,0.164556962
Newberry,10/27/2015,359,12,0.0323,371,1,0,0,1,0,0,61.5,16.7,12,0,8.2,8.2,98.4,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,609,261,11,0.428571429,0.018062397,0.553366174
Norton,10/27/2015,417,25,0.0566,442,1,0,0,1,0,1,48.4,27.2,8.6,5.3,10.1,15.4,99.6,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,673,0,0,0,0,1
Rawlings,10/27/2015,318,4,0.0124,322,1,0,0,1,0,0,0,91.3,3.8,0,4.1,4.1,99.2,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,264,229,0,0.867424242,0,0.132575758
Terwilliger,10/27/2015,519,30,0.0546,549,1,0,0,1,0,1,21.8,53.9,12.5,0,10.8,10.8,99,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,680,496,11,0.729411765,0.016176471,0.254411765
Williams,10/27/2015,298,10,0.0325,308,1,0,0,1,0,0,11,73.1,2.8,9.2,3.7,12.9,99.8,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,628,435,3,0.692675159,0.00477707,0.302547771
Finley,10/28/2015,326,4,0.0121,330,2,0,1,0,1,1,36.6,26.4,19.9,11.9,4.9,16.8,99.7,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,650,246,3,0.378461538,0.004615385,0.616923077
Foster,10/28/2015,420,20,0.0455,440,2,0,1,0,1,1,32.1,42.7,9.1,6.9,9,15.9,99.8,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,529,280,12,0.529300567,0.02268431,0.448015123
Glen,10/28/2015,191,1,0.0052,192,1,0,0,1,0,0,55.7,25,8.7,2,7.9,9.9,99.3,0,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,499,244,21,0.488977956,0.042084168,0.468937876
Idylwild ,10/28/2015,575,69,0.1071,644,2,0,1,0,1,1,22.4,54,12.4,4.7,5.4,10.1,98.9,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,803,575,12,0.716064757,0.01494396,0.268991283
Lake.Forest ,10/28/2015,392,2,0.0051,394,2,0,1,0,1,1,14.7,76.7,2.7,0,4.9,4.9,99,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,352,312,1,0.886363636,0.002840909,0.110795455
Littlewood ,10/28/2015,487,37,0.0706,524,2,0,1,0,1,1,41.1,32.5,13.6,4.4,8.3,12.7,99.9,1,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,720,333,13,0.4625,0.018055556,0.519444444
Meadowbrook,10/28/2015,314,4,0.0126,318,1,0,0,1,0,0,54.7,20.2,10.4,5.8,8.6,14.4,99.7,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,810,256,35,0.316049383,0.043209877,0.640740741
Metcalfe,10/28/2015,254,19,0.0696,273,1,0,0,1,0,0,7.3,88.3,0,0,0,0,95.6,1,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,316,262,2,0.829113924,0.006329114,0.164556962
Newberry,10/28/2015,417,13,0.0302,430,1,0,0,1,0,0,61.5,16.7,12,0,8.2,8.2,98.4,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,609,261,11,0.428571429,0.018062397,0.553366174
Norton,10/28/2015,421,54,0.1137,475,2,0,1,0,1,1,48.4,27.2,8.6,5.3,10.1,15.4,99.6,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,673,0,0,0,0,1
Rawlings,10/28/2015,314,13,0.0398,327,1,0,0,1,0,0,0,91.3,3.8,0,4.1,4.1,99.2,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,264,229,0,0.867424242,0,0.132575758
Terwilliger,10/28/2015,519,8,0.0152,527,2,0,1,0,1,1,21.8,53.9,12.5,0,10.8,10.8,99,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,680,496,11,0.729411765,0.016176471,0.254411765
Williams,10/28/2015,444,3,0.0067,447,1,0,0,1,0,0,11,73.1,2.8,9.2,3.7,12.9,99.8,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,628,435,3,0.692675159,0.00477707,0.302547771
Finley,10/29/2015,306,48,0.1356,354,2,0,1,0,1,1,36.6,26.4,19.9,11.9,4.9,16.8,99.7,0,1,0,1,1,0,1,0,0,1,0,0,0,0,1,0,650,246,3,0.378461538,0.004615385,0.616923077
Glen,10/29/2015,117,7,0.0565,124,1,0,0,1,0,0,55.7,25,8.7,2,7.9,9.9,99.3,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,499,244,21,0.488977956,0.042084168,0.468937876
Idylwild ,10/29/2015,490,0,0,490,1,0,0,1,0,1,22.4,54,12.4,4.7,5.4,10.1,98.9,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,803,575,12,0.716064757,0.01494396,0.268991283
Meadowbrook,10/29/2015,204,5,0.0239,209,1,0,0,1,0,0,54.7,20.2,10.4,5.8,8.6,14.4,99.7,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,810,256,35,0.316049383,0.043209877,0.640740741
Newberry,10/29/2015,340,2,0.0059,342,1,0,0,1,0,0,61.5,16.7,12,0,8.2,8.2,98.4,0,1,0,1,1,0,0,1,0,0,0,0,0,0,1,0,609,261,11,0.428571429,0.018062397,0.553366174
Norton,10/29/2015,214,21,0.0894,235,1,0,0,1,0,1,48.4,27.2,8.6,5.3,10.1,15.4,99.6,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,673,0,0,0,0,1
Rawlings,10/29/2015,299,0,0,299,1,0,0,1,0,0,0,91.3,3.8,0,4.1,4.1,99.2,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,264,229,0,0.867424242,0,0.132575758
Finley,11/2/2015,304,4,0.013,308,2,0,1,0,1,1,36.6,26.4,19.9,11.9,4.9,16.8,99.7,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,650,246,3,0.378461538,0.004615385,0.616923077
Foster,11/2/2015,389,11,0.0275,400,2,0,1,0,1,1,32.1,42.7,9.1,6.9,9,15.9,99.8,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,529,280,12,0.529300567,0.02268431,0.448015123
Glen,11/2/2015,140,10,0.0667,150,2,0,1,0,1,1,55.7,25,8.7,2,7.9,9.9,99.3,0,1,0,0,1,1,0,1,0,0,0,1,0,0,1,0,499,244,21,0.488977956,0.042084168,0.468937876
Idylwild ,11/2/2015,558,96,0.1468,654,2,0,1,0,1,1,22.4,54,12.4,4.7,5.4,10.1,98.9,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,803,575,12,0.716064757,0.01494396,0.268991283
Lake.Forest ,11/2/2015,355,2,0.0056,357,2,0,1,0,1,1,14.7,76.7,2.7,0,4.9,4.9,99,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,352,312,1,0.886363636,0.002840909,0.110795455
Littlewood ,11/2/2015,522,29,0.0526,551,2,0,1,0,1,1,41.1,32.5,13.6,4.4,8.3,12.7,99.9,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,720,333,13,0.4625,0.018055556,0.519444444
Meadowbrook,11/2/2015,219,3,0.0135,222,1,0,0,1,0,0,54.7,20.2,10.4,5.8,8.6,14.4,99.7,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,810,256,35,0.316049383,0.043209877,0.640740741
Metcalfe,11/2/2015,257,10,0.0375,267,1,0,0,1,0,0,7.3,88.3,0,0,0,0,95.6,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,316,262,2,0.829113924,0.006329114,0.164556962
Newberry,11/2/2015,316,63,0.1662,379,1,0,0,1,0,0,61.5,16.7,12,0,8.2,8.2,98.4,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,609,261,11,0.428571429,0.018062397,0.553366174
Norton,11/2/2015,429,33,0.0714,462,2,0,1,0,1,1,48.4,27.2,8.6,5.3,10.1,15.4,99.6,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,673,0,0,0,0,1
Rawlings,11/2/2015,303,25,0.0762,328,1,0,0,1,0,0,0,91.3,3.8,0,4.1,4.1,99.2,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,264,229,0,0.867424242,0,0.132575758
Terwilliger,11/2/2015,512,15,0.0285,527,2,0,1,0,1,1,21.8,53.9,12.5,0,10.8,10.8,99,0,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,680,496,11,0.729411765,0.016176471,0.254411765
Williams,11/2/2015,406,2,0.0049,408,1,0,0,1,0,0,11,73.1,2.8,9.2,3.7,12.9,99.8,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,628,435,3,0.692675159,0.00477707,0.302547771
Finley,11/3/2015,277,2,0.0072,279,1,0,0,1,0,1,36.6,26.4,19.9,11.9,4.9,16.8,99.7,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,650,246,3,0.378461538,0.004615385,0.616923077
Foster,11/3/2015,357,30,0.0775,387,1,0,0,1,0,1,32.1,42.7,9.1,6.9,9,15.9,99.8,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,529,280,12,0.529300567,0.02268431,0.448015123
Glen,11/3/2015,149,8,0.051,157,1,0,0,1,0,1,55.7,25,8.7,2,7.9,9.9,99.3,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,499,244,21,0.488977956,0.042084168,0.468937876
Idylwild ,11/3/2015,505,115,0.1855,620,1,0,0,1,0,1,22.4,54,12.4,4.7,5.4,10.1,98.9,0,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,803,575,12,0.716064757,0.01494396,0.268991283
Lake.Forest ,11/3/2015,378,3,0.0079,381,1,0,0,1,0,1,14.7,76.7,2.7,0,4.9,4.9,99,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,352,312,1,0.886363636,0.002840909,0.110795455
Littlewood ,11/3/2015,498,49,0.0896,547,1,0,0,1,0,1,41.1,32.5,13.6,4.4,8.3,12.7,99.9,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,720,333,13,0.4625,0.018055556,0.519444444
Meadowbrook,11/3/2015,192,5,0.0254,197,1,0,0,1,0,0,54.7,20.2,10.4,5.8,8.6,14.4,99.7,0,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,810,256,35,0.316049383,0.043209877,0.640740741
Metcalfe,11/3/2015,271,10,0.0356,281,1,0,0,1,0,0,7.3,88.3,0,0,0,0,95.6,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,316,262,2,0.829113924,0.006329114,0.164556962
Newberry,11/3/2015,372,10,0.0262,382,1,0,0,1,0,0,61.5,16.7,12,0,8.2,8.2,98.4,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,609,261,11,0.428571429,0.018062397,0.553366174
Norton,11/3/2015,443,41,0.0847,484,1,0,0,1,0,1,48.4,27.2,8.6,5.3,10.1,15.4,99.6,0,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,673,0,0,0,0,1
Rawlings,11/3/2015,309,19,0.0579,328,1,0,0,1,0,0,0,91.3,3.8,0,4.1,4.1,99.2,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,264,229,0,0.867424242,0,0.132575758
Terwilliger,11/3/2015,516,15,0.0282,531,1,0,0,1,0,1,21.8,53.9,12.5,0,10.8,10.8,99,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,680,496,11,0.729411765,0.016176471,0.254411765
Williams,11/3/2015,386,4,0.0103,390,1,0,0,1,0,0,11,73.1,2.8,9.2,3.7,12.9,99.8,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,628,435,3,0.692675159,0.00477707,0.302547771
Finley,11/4/2015,306,1,0.0033,307,2,0,1,0,1,1,36.6,26.4,19.9,11.9,4.9,16.8,99.7,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,650,246,3,0.378461538,0.004615385,0.616923077
Foster,11/4/2015,391,20,0.0487,411,2,0,1,0,1,1,32.1,42.7,9.1,6.9,9,15.9,99.8,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,529,280,12,0.529300567,0.02268431,0.448015123
Glen,11/4/2015,153,5,0.0316,158,2,0,1,0,1,1,55.7,25,8.7,2,7.9,9.9,99.3,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,499,244,21,0.488977956,0.042084168,0.468937876
Idylwild ,11/4/2015,551,88,0.1377,639,2,0,1,0,1,1,22.4,54,12.4,4.7,5.4,10.1,98.9,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,803,575,12,0.716064757,0.01494396,0.268991283
Lake.Forest ,11/4/2015,367,10,0.0265,377,2,0,1,0,1,1,14.7,76.7,2.7,0,4.9,4.9,99,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,352,312,1,0.886363636,0.002840909,0.110795455
Littlewood ,11/4/2015,497,38,0.071,535,2,0,1,0,1,1,41.1,32.5,13.6,4.4,8.3,12.7,99.9,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,720,333,13,0.4625,0.018055556,0.519444444
Meadowbrook,11/4/2015,243,4,0.0162,247,1,0,0,1,0,0,54.7,20.2,10.4,5.8,8.6,14.4,99.7,0,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,810,256,35,0.316049383,0.043209877,0.640740741
Metcalfe,11/4/2015,256,20,0.0725,276,1,0,0,1,0,0,7.3,88.3,0,0,0,0,95.6,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,316,262,2,0.829113924,0.006329114,0.164556962
Newberry,11/4/2015,357,33,0.0846,390,1,0,0,1,0,0,61.5,16.7,12,0,8.2,8.2,98.4,0,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,609,261,11,0.428571429,0.018062397,0.553366174
Norton,11/4/2015,440,35,0.0737,475,2,0,1,0,1,1,48.4,27.2,8.6,5.3,10.1,15.4,99.6,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,673,0,0,0,0,1
Rawlings,11/4/2015,303,30,0.0901,333,1,0,0,1,0,0,0,91.3,3.8,0,4.1,4.1,99.2,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,264,229,0,0.867424242,0,0.132575758
Terwilliger,11/4/2015,516,15,0.0282,531,2,0,1,0,1,1,21.8,53.9,12.5,0,10.8,10.8,99,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,680,496,11,0.729411765,0.016176471,0.254411765
Williams,11/4/2015,395,3,0.0075,398,1,0,0,1,0,0,11,73.1,2.8,9.2,3.7,12.9,99.8,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,628,435,3,0.692675159,0.00477707,0.302547771
Finley,11/5/2015,308,46,0.1299,354,2,0,1,0,1,1,36.6,26.4,19.9,11.9,4.9,16.8,99.7,0,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,650,246,3,0.378461538,0.004615385,0.616923077
Glen,11/5/2015,131,13,0.0903,144,1,0,0,1,0,1,55.7,25,8.7,2,7.9,9.9,99.3,0,1,1,0,1,1,1,0,0,0,0,0,0,0,1,0,499,244,21,0.488977956,0.042084168,0.468937876
Littlewood ,11/5/2015,339,14,0.0397,353,1,0,0,1,0,1,41.1,32.5,13.6,4.4,8.3,12.7,99.9,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,720,333,13,0.4625,0.018055556,0.519444444
Meadowbrook,11/5/2015,171,3,0.0172,174,1,0,0,1,0,0,54.7,20.2,10.4,5.8,8.6,14.4,99.7,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,810,256,35,0.316049383,0.043209877,0.640740741
Newberry,11/5/2015,363,0,0,363,1,0,0,1,0,0,61.5,16.7,12,0,8.2,8.2,98.4,0,1,0,1,0,1,1,0,0,0,0,0,0,0,1,0,609,261,11,0.428571429,0.018062397,0.553366174
Norton,11/5/2015,328,0,0,328,1,0,0,1,0,1,48.4,27.2,8.6,5.3,10.1,15.4,99.6,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,673,0,0,0,0,1
Finley,11/9/2015,275,2,0.0072,277,2,0,1,0,1,1,36.6,26.4,19.9,11.9,4.9,16.8,99.7,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,650,246,3,0.378461538,0.004615385,0.616923077
Foster,11/9/2015,374,15,0.0386,389,2,0,1,0,1,1,32.1,42.7,9.1,6.9,9,15.9,99.8,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,529,280,12,0.529300567,0.02268431,0.448015123
Glen,11/9/2015,144,19,0.1166,163,1,0,0,1,0,1,55.7,25,8.7,2,7.9,9.9,99.3,1,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,499,244,21,0.488977956,0.042084168,0.468937876
Idylwild ,11/9/2015,585,60,0.093,645,2,0,1,0,1,1,22.4,54,12.4,4.7,5.4,10.1,98.9,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,803,575,12,0.716064757,0.01494396,0.268991283
Lake.Forest ,11/9/2015,326,11,0.0326,337,2,0,1,0,1,1,14.7,76.7,2.7,0,4.9,4.9,99,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,352,312,1,0.886363636,0.002840909,0.110795455
Littlewood ,11/9/2015,453,39,0.0793,492,2,0,1,0,1,1,41.1,32.5,13.6,4.4,8.3,12.7,99.9,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,720,333,13,0.4625,0.018055556,0.519444444
